rating,title,text,location,num_contributions,date,praia
4,Linda praia,"Praia linda, maravilhosa, recomendo a todos conhecerem ideal para ir em família e amigos e fazer um piquenique.","Osasco, SP",113,2 de dezembro de 2015,praia_vermelha
4,Super bom,"otimo para relaxar e descansar nas ferias, levar a familia e os amigos para descontrair e curtir a natureza","Gurupi, TO",17,27 de novembro de 2015,praia_vermelha
4,Paz,"Ela é calma, bom pra relaxar e buscar a paz. foi um dia maravilhoso que passei por lá. As praias são divinas mas essa é a melhor!","São Vicente, SP",16,25 de novembro de 2015,praia_vermelha
5,Natureza exuberante!!!,"Você se sente no meio de uma natureza exuberante!!!! Com aquele mar incrível...de ondas batendo forte....apenas um quiosque para não tirar o encanto! Poucas casas....pura energia revigorante! Cuidado com crianças,o mar é bravo! Vale muito a visita! Mesmo que depois você vá para uma praia mais calma como a Praia Alegre... Passe antes por lá!","Balneário Camboriú, SC",59,20 de novembro de 2015,praia_vermelha
5,LUGAR MARAVILHOSO VISTA ESPETACULAR E O VOO DE PARAPENTE É DIMAIS,"Super recomendo,o lugar é bom dimais, com uma vista espetacular,o pessoal super atenciosos ,e o voo de parapente é divino .Se nunca voou antes super recomendo.",Rio Grande do Sul,1,19 de novembro de 2015,praia_vermelha
5,Lugar lindo,Fui a praia com minha esposa e o lugar é lindo demais. O jeito simples da um toque especial a este lugar. O passeio pelas rochas é show de bola.,,47,12 de novembro de 2015,praia_vermelha
3,Bonita!,O lugar é bonito mas não é o tipo de praia que vc vai com sua família para se banhar. Tem caracteristicas para prática de  surf. Rende lindas fotos,"Teresópolis, RJ",178,11 de novembro de 2015,praia_vermelha
5,LINDA!,"Embora tenha ido num dia frio e um pouco chuvoso, as crianças adoraram! É uma linda praia e com certeza vale a pena visitar.","Guaraciaba do Norte, CE",652,4 de novembro de 2015,praia_vermelha
4,Passeio com a familia,"Local bem legal para passear com a família, meus filhos gostaram bastante.  Lugar bem limpo e cuidado pela prefeitura, fácil acesso. Para quem vai a penha não pode deixar de conhecer o local.","Guarujá, SP",30,3 de novembro de 2015,praia_vermelha
4,Ótimo lugar para acampar,Este é um ótimo lugar para se acampar. Com um terreno plano e arborizado perto do costão direito e uma bela praia para aproveitar o dia.,"Florianópolis, SC",11,20 de outubro de 2015,praia_vermelha
4,Praia Vermelha,Não conhecia essa praia até pegarmos a estrada e foi uma surpresa bem agradável quando chegamos. É uma praia tranquila e  limpa. Da pra levar toda a familia,"Ubá, MG",26,12 de outubro de 2015,praia_vermelha
5,Só adulto,Uma praia ótima pra deportes de risco.  Ondas muito altas. A paisagem é ótima.  Difícil de chegar a pé.  Tem uma petisqueor bem simples para comer e beber alguma coisa básica.,"Navegantes, SC",224,9 de outubro de 2015,praia_vermelha
5,Energia Renovada,"A natureza nos presenteia com lugares lindos, mas a Praia Vermelha é especial. Passar um dia nesta praia nos deixa com a energia renovada.","Penha, SC",38,7 de outubro de 2015,praia_vermelha
5,Nossa favorita na regiao!,"Na regiao, esta e, sem duvida, a nossa praia favorita. Aguas claras e tranquilas, pouco movimentada, encontramos o acesso em boas condicoes. Belas formacoes rochosas. Imperdivel!","São Francisco do Sul, SC",597,25 de setembro de 2015,praia_vermelha
5,passeio,"Lugar lindo, para passeio, não esqueça de protetor solar, cuide com seus pertences, vá em dias com menos movimento e se possível vá com mais pessoas.",,45,24 de setembro de 2015,praia_vermelha
5,Super indico,"Se os viajantes forem a santa catarina não esqueçam de fazer essa  visita lugar bastante calmo, sem duvidas um lugar onde Deus fez com perfeição",,13,23 de setembro de 2015,praia_vermelha
4,"Semideserta, uma das mais belas!!!","Realmente é uma das mais belas do litoral catarinense. Semideserta. Possui um restaurante simples. Complicado é para chegar ao lado mais selvagem, pois é necessário atravessar um costão.","São Paulo, SP",993,16 de setembro de 2015,praia_vermelha
5,Linda,"Ótima praia para prática de esportes náuticos, como surf, kite, pesca, jet ski, e para tomar banho um pouco perigosa!","Navegantes, SC",25,1 de setembro de 2015,praia_vermelha
5,Ótimo lugar para relaxar.,"Uma das praias mais bonitas na região próxima ao Vale do Itajai e os grandes centros turisticos. Pouca infraestrutura, mas boa para um passeio relaxante.","Blumenau, SC",16,1 de setembro de 2015,praia_vermelha
5,lugar paradeziaco,"lugar de uma vista exuberante do mar lugares de muitas trilhas lugar ideal para passar suas férias  nas trilhas ,nas trilhas use sempre calçados fechados e boas férias nesta regiaõ é muito tranquilo eu garanto.                                                              uilo","Blumenau, SC",4,29 de agosto de 2015,praia_vermelha
5,Linda!!!,"Praia linda um pouco  selvagem. O mar é bravo geralmente pouco recomendado para crianças . Mas seguindo para o lado direito caminhando nas sua areia grossa cheia de cascalho e conchas ,aos pouco descobrem-se pequenas piscinas de água salgada. E ar você tiver paciência e andar uns vinte minutos (acho talvez 30) você encontrará um pequena cachoeira  de água bem gelada . Aconselho levar  calçados pois a areia e a rochas estão meio ""doloridas""","Dublin, Irlanda",699,29 de agosto de 2015,praia_vermelha
3,Selvagem,"É uma belíssima praia, quase selvagem, mas como quase todas lá, é uma praia de tombo e oferece pouco ou quase nenhuma infraestrutura. Se quiser ir, a dica é, leve tudo.","São Bernardo do Campo, SP",40,18 de agosto de 2015,praia_vermelha
5,Paraíso,"A Praia vermelha fica um pouco retirada da cidade é acessada por uma estrada de barro, um percurso que vale a pena, a praia é agreste com areia grossa típica de mar aberto, ótima pra prática de surf, através dela é possível chegar a uma pequena cachoeira de frente para o mar  e cercada de uma bela paisagem cercada pela natureza, muito verde e pedras. Leva-se em torno de 30 minutos para chegar até ela, mas vale a pena, no final tem que escalar umas pedras, uma aventura pra lá de compensadora!","Blumenau, SC",194,15 de agosto de 2015,praia_vermelha
5,Praia selvagem,Local paradisiaco Proprio para a pratica de surf e observar a natureza No local a decolagem e pouso de parapente Local perfeito para namorar caminhando ate o fim da praia pode se refrescar com agua geladinha de cachoeira,"São Francisco, Califórnia",9,14 de agosto de 2015,praia_vermelha
4,Para quem procura relaxar,"Linda, calma! Boa para quem procura relaxar. Pena não ter muita estrutura. Conta com apenas um bar, o acesso é ruim e tem pouco lugar para estacionar. Mas a beleza natural compensa tudo.","Curitiba, PR",228,4 de agosto de 2015,praia_vermelha
4,Silencio e Tranquilidade,"Praia muito aconchegante, tranquila que tem o poder de te abraçar com a paisagem e o som do mar. Pouca estrutura, mas isto para muitos é perfeito.","Jaraguá do Sul, SC",480,1 de agosto de 2015,praia_vermelha
5,Vista,Uma praia com um visual deslumbrante que só agora está sendo descoberta. Vele muito a pena conhecer.,"Jaraguá do Sul, SC",41,27 de julho de 2015,praia_vermelha
2,Sujinha,"A praia em si é muito bonita, mas mau conservada tem esgoto correndo na areia, pouca estrutura, não gostei...Não Recomendo","Palmas, TO",38,23 de julho de 2015,praia_vermelha
4,Sossêgo,"Uma calmaria e paisagem linda, aproveite a praia em março, é praticamente vazia. Subo a estrada até o topo, a vista é incrível.","Canoas, RS",136,21 de julho de 2015,praia_vermelha
4,"Difícil acesso, mas compensa!","A praia fica em um local difícil que tivemos que ir de carro, não tem boa estrutura de restaurantes, mas VALE A PENA ir, a praia é linda, vazia, com ondas fortes e uma areia branca.","Maringá, PR",65,20 de julho de 2015,praia_vermelha
4,Praia linda!,"Além de linda, super tranquila e isolada. Para quem pretendo passar o dia, o ideal é levar água e alguma coisa comestível.","São Paulo, SP",25,18 de julho de 2015,praia_vermelha
5,BELEZA NATURAL,"Praia proxima ao parque beto carreiro, boa para surf e com belezas naturais.Para banho um pouco agitada.","Jaraguá do Sul, SC",122,18 de julho de 2015,praia_vermelha
4,Linda,"Uma praia encantadora, muito linda, um pouco agitada, não é uma praia boa para quem não gosta de mar agitado, mas é linda para fotos. Os quiosques cobram preços justos, diferente de outras praias. Recomendo","Ribeirão Preto, SP",36,17 de julho de 2015,praia_vermelha
4,dias lindos de sol,"fugimos da nuvem preta que paira sobre Curitiba em julho, ao descer a serra foi incrível, céu azul e sol, é inacreditavel como chove na nossa cidade... Penha estava  especialmente ensolarada e bela, a praia vermelha é linda...Sugiro passar mais dias de inverno na praia...","Curitiba, PR",304,14 de julho de 2015,praia_vermelha
5,linda,"E uma praia deserta muito linda ,se prepare que a areia e fofa e cansa de andar mas tem pedras altas e euma aventura linda maravilhosa","Penha, SC",18,10 de julho de 2015,praia_vermelha
4,Praia deserta,"Praia muito bonita, porem como estavamos com crianças nao aproveitamos muito pois as ondas estavam bem fortes; lugar totalmente deserto, so havia um salva vidas no local.",,19,9 de julho de 2015,praia_vermelha
3,Praia Bonita,"Praia bonita, mas como não era verão não podemos aproveitar. Somente uma caminhada na praia e tchau.",,126,7 de julho de 2015,praia_vermelha
4,Praia normal,O interessante desta praia e que você pode avistar Itajai e Balneário Camboriu. Não deixe de visitar a peixaria da Dona Bella.,"Piçarras, SC",206,30 de junho de 2015,praia_vermelha
5,Linda,"Lugar bonito, praia muito boa para mergulhar  e passar o dia, gostei dos restaurantes que encontrei por lá também.","Itajaí, SC",34,27 de junho de 2015,praia_vermelha
4,Deslumbrante!!!,"É deslumbrante!!!  Eu e meu marido não conseguimos aproveitar muito, porque choveu!!! Mas adoramos!!!","Juiz de Fora, MG",16,17 de junho de 2015,praia_vermelha
3,Praia Vermelha,"Praia muito linda e limpa tanto na areia quanto na mar , bom para fazer trilha na natureza ,eu só achei o mar muito agitado na minha visita .","Rio de Janeiro, RJ",76,12 de junho de 2015,praia_vermelha
4,Muito Bom,"Para quem gosta de trilha e natureza praia cercada de mata atlântica, passeio maravilhoso importante leve alimento e água","São Paulo, SP",1,29 de maio de 2015,praia_vermelha
4,Boa.,"Não pudemos aproveitar bastante a praia, pois ficamos na cidade de Penha somente para ir ao Beto Carrero. Mas passamos rapidamente pela praia e vimos que ela é realmente muito linda.","Niterói, RJ",18,27 de maio de 2015,praia_vermelha
3,bom de visitar,Local com ótimos quiosques e restaurantes. Boa hospitalidade e um ótimo local para passear com a família.,"Rio de Janeiro, RJ",67,26 de maio de 2015,praia_vermelha
3,Bonita mas não mt boa de acesso,"A vista do mirante é maravilhosa. Mas o acesso é muito perigoso, mata fechada e longe. E para chegar la não tem mt sinalização!",,33,25 de maio de 2015,praia_vermelha
5,execelente,Praia muito boa... tranquila..um bom lugar para relaxar e aproveitar um final de semana de descanso.,"Juiz de Fora, MG",58,25 de maio de 2015,praia_vermelha
4,Praia calma e linda,"A praia é muito bonita, é conservada e tem uma natureza exuberante. O acesso é por uma estrada de chão, mas é fácil e sinalizada. Está localizada mais ou menos 3 Km do Beto Carrero.","Guarapuava, PR",147,20 de maio de 2015,praia_vermelha
5,Visão exuberante,"As águas embora fria, mas devido o período, mas está em pé as margens e subir nas pedras, e sentindo o vento e ouvindo as trombas d'agua, foi sem palavras","Itapetim, PE",32,17 de maio de 2015,praia_vermelha
4,Bom pra Voar,"Um dos melhores voos dinâmicos do nosso litoral. Quadrante E até SSE. Decolagem um pouco pequena mas tranquila, pouso muito fácil e extenso.","Navegantes, SC",5,10 de maio de 2015,praia_vermelha
4,Você precisa conhecer também,"Vale a pena conhecer os bares são ótimos assim como o  praia  bastante calma e tranquila,  um ambiente muito gostoso e bem natural.","Penha, SC",3,8 de maio de 2015,praia_vermelha
5,Muito bonita,"Praia muito bonita, porém falta um pouco de estrutura para quem vai com crianças. Praia limpa  e água frio ( na época que viajei já era esperado) lógico que as praias de lá no sentido de ""aquecidas"" são diferentes do Nordeste e Sudeste. Mas vale apena conhecer e curtir.","Diadema, SP",17,3 de maio de 2015,praia_vermelha
5,Linda,"Praia lindíssima, meio retirada, porém vale a pena conhecer. Muito tranquila, ambiente gostoso, bem natural mesmo!","Pomerode, SC",10,29 de abril de 2015,praia_vermelha
3,"Praia boa, mas desaconselhável para crianças","A praia realmente é uma das mais bonitas da cidade, mas diante da falta de serviços o ideal é levar pelo menos água e algo para as crianças comerem. Para família com criança o ideal seria procurar praias com acesso mais fácil.","Juiz de Fora, MG",15,29 de abril de 2015,praia_vermelha
4,muito gostosa,"Bons bares, excelente atendimento. vindo de carro ou pelo bondinho, a diversão é garantida eu ia de tirolesa, mas estava em manutenção segunda feira","Rio de Janeiro, RJ",19,25 de abril de 2015,praia_vermelha
4,curtir com a galera,"Sim muito boa, vale  muito a pena conhecer. tirar altas fotos e curtir com os amigos........... Um belo dia você iria se amarra","Rio de Janeiro, RJ",4,25 de abril de 2015,praia_vermelha
4,Tranquila,"Praia calma e sossegada, poucos turistas, possui apenas um bar. Natureza em volta, muito gostoso. Próximo ao parque do Beto Carreiro.","São Paulo, SP",399,23 de abril de 2015,praia_vermelha
5,Gostei muito,"praia vermelha é uma praia pequena e muito acolhedora. Eu não acredito que vale vir para SC somente para ver a praia. Como ela há centenas no Brasil. Se estiver por perto, sim, vale","Blumenau, SC",703,22 de abril de 2015,praia_vermelha
4,ferias bate volta 2015,"muito bonito o local , pra quem gosta da natureza é ótimo, só precisa ver bem as datas pois chove em alguns momentos o tempo e frio no inicio do ano","Rio de Janeiro, RJ",22,20 de abril de 2015,praia_vermelha
5,Paraíso,"A Praia Vermelha é um lugar inusitado. Tem uma pequena extensão de areia, seu mar é aberto, com ondas fortes, circundada por morros com matas verdes, muito bem preservada. Possui muito poucas casas, onde todos se conhecem. Tem apenas um bar, chamado Bar do Chico, cujo dono é muito prestativo. Lugar de pouso dos parapentes que descem de um local próximo. Tem um por do sol belíssimo.","Blumenau, SC",34,16 de abril de 2015,praia_vermelha
5,Adorei está praia!!!,"A praia vermelha em Penha fica a alguns minutos de carro do Beto Carrero World, para chegar a praia você tem que subir e descer o morro, o acesso é por estrada de chão,  mas a estrada é boa. A praia tem ares de praia deserta, possui poucas casas ao seu redor e apenas um restaurante que fica aberto apenas na alta temporada. Na beira da praia você encontra muitas pedras sedimentares que rolam do morro e ficam sendo trabalhadas pelas ondas, algumas muito bonitas.","Lagoa Vermelha, RS",260,13 de abril de 2015,praia_vermelha
5,praia paradiziaca,"Se você procura uma praia,linda com uma vista belíssima,vá a praia vermelha.Também tem uma cachoeira no lado direito da praia que a água chega ate ser gelada","Penha, SC",12,13 de abril de 2015,praia_vermelha
4,Lugar aconchegante.,"A praia é muito bonita, fomos pela manhã bem cedinho, haviam várias pessoas fazendo caminhadas a beira mar.","Canoas, RS",93,9 de abril de 2015,praia_vermelha
4,Mar aberto,"Local agradável, bonito, praticamente ecológico, mas o mar inspira cuidados, agua no umbigo sinal de perigo. Tem alguns restaurantes e quiosques para beber algo gelado ou pequenos petiscos. Vale conhecer pela beleza do local.","Curitiba, PR",210,9 de abril de 2015,praia_vermelha
4,Bonita praia,"É uma praia de águas limpas, bom lugar para descansar. Tem opção de restaurante e lanchonetes próximo, a região é tranquila.","Curitiba, PR",18,5 de abril de 2015,praia_vermelha
5,violenta,"muito perto do hotel olaria e perto do beto carrero,assim nao ficamos perdendo muito tempo viajando de carro, com isso sobra mais tempo pra família","Oliveira, MG",61,3 de abril de 2015,praia_vermelha
5,Excelente,Excelente passeio! A praia é linda e muito tranquila; pude respirar o ar puro e apreciar a natureza exuberante e fiquei muito encantada com o lugar. Tem vendedores que vendem de tudo. Eu recomendo.,"Belo Horizonte, MG",242,2 de abril de 2015,praia_vermelha
5,Linda!!!,"Praia maravilhosa!! Calma... Familiar! Tem uma parte que tem peixinhos. Ideal para ir com crianças, idosos... Aliás para toda família! Super indico!!","Niterói, RJ",300,29 de março de 2015,praia_vermelha
4,Linda,Uma praia linda com águas calmas e muito transparente ótimo para ir com a família ou com a esposa em lua de mel,"Petrópolis, RJ",78,26 de março de 2015,praia_vermelha
5,Praia Tranquila,"O dia que fomos estava tranquilo, com poucas ondas (ótimo para crianças, que aproveitam bastante) e a praia é a poucos metros do Parque. Dá pra ir a pé se quiser! Gostei muito do lugar!","Carapicuíba, SP",21,25 de março de 2015,praia_vermelha
4,Muito Linda,"Praia muito bonita, bem limpinha e bem cuidada tambem, da pra tirar belas fotos ,porem o mar e agitado ,inviabiliza o banho ,essa Praia e muitas outras que tem em redor de Penha sao muito belas,vale a pena","Cianorte, PR",174,19 de março de 2015,praia_vermelha
3,Não gostei,"Já li lugares mais bonitos que essa praia em Santa Catarina, para mim a Praia do Trapiche é a melhor daquela região!",,4,16 de março de 2015,praia_vermelha
5,linda,"praia tranquila, limpa e calma, fomos fora de temporada, então a praia estava deserta, mas estava limpa e tinha salva-vidas, recomendo, só dá acesso de carro, mas vale a pena.",,22,11 de março de 2015,praia_vermelha
4,Vista muito bonita,"Um dos pontos turísticos da Penha. Passamos por lá apenas para tirar foto da paisagem maravilhosa. O mar é muito agitado, o que inviabiliza o banho.",,81,11 de março de 2015,praia_vermelha
5,Praia linda!,"Linda praia, com ondas fortes e mar cristalino, muito procurada por surfistas. Tem um restaurante com estacionamento e banheiros. Vale a pena conhecer!","São José dos Campos, SP",167,5 de março de 2015,praia_vermelha
4,Bonita Praia,"O acesso não é muito simples, o que a torna a paria não muito visitada. Achei muito bonita. Quando fui estava um clima ameno, por isso só encontramos surfistas por lá.","Ponta Grossa, PR",141,4 de março de 2015,praia_vermelha
3,Praia Ok,"Praia sem muita infra-estrutura, boa para tomar um sol, o lugar em sí é bonito, cuidado a entrar na agua, praia com ondas fortes e bastante pedra. vale a visita para conhecer, apenas.","São Paulo, SP",72,2 de março de 2015,praia_vermelha
2,Praia suja e povo farofeiro,A praia poderia ser mais bem cuidada pela prefeitura... em alguns pontos é possivel ver agua suja escorrendo... Fui num domingo a tarde.... e foi difcil achar um lugar calmo para descansar na maioria carros estacionam em frente  a bares e colocam som alto e pessoas ficam badernando proximo a praia....,"São Paulo, SP",8,1 de março de 2015,praia_vermelha
4,praia com muitas ondas,"o lugar e bonito! porem as ondas são muito forte, pra quem vai com crianças e bom ter mas cuidado. tem uma peixaria que vende frutos do mar com bom preço.","Goiânia, GO",47,27 de fevereiro de 2015,praia_vermelha
5,sensacional,quero de novo praia lindíssima vale muito a pena conhecer vista decima tmb é maravilhosa lugar pra passar dias e dias rsrs,"Ibirama, SC",4,26 de fevereiro de 2015,praia_vermelha
3,Boa para relaxar,"Boa praia para relaxar, possui pouca estrutura, mas a água é agradável e tem poucas ondas. Tem árvores que te protegem do sol.","São Paulo, SP",9,22 de fevereiro de 2015,praia_vermelha
3,Praia Vermelha,"Uma praia praia mais isolada menos turista por ter um dificil acesso ,mais eu particularmente prefiro praias mais movimentadas com bastante pessoas e la é meio vazio ,","Araçatuba, SP",113,21 de fevereiro de 2015,praia_vermelha
3,boa praia,"É uma praia bem tranquila no meu modo de ver, possui alguns bares, as águas não são muito agitadas. Num dia de calor, se estiver por lá vale a pena dar um  pulo na água.",,75,17 de fevereiro de 2015,praia_vermelha
3,Agradável,"É um refúgio tranquilo, que vc acessa de carro até a beira mar. Poucas construções. Vale à pena ir ao mirante.","Monte Verde, MG",9,15 de fevereiro de 2015,praia_vermelha
4,Gostei,"A praia é calma, mar tranquilo, bom para nada, bom para as crianças brincarem. O movimento (pelo menos quando fui) é fraco, não lota, o que me faz gostar mais. Tranquilidade e diversão garantida.","Brasília, DF",34,11 de fevereiro de 2015,praia_vermelha
4,Praia linda!,"Vale a pena ir conhecer, é uma praia belíssima porém perigosa, as ondas são muito grandes. Não recomendo se banhar nessa praia devido a isso, mas pra quem gosta de admirar a natureza, a praia possui um mirante maravilhoso.","Farroupilha, RS",43,10 de fevereiro de 2015,praia_vermelha
4,Praia excelente,"praia linda, natureza exuberante, um lugar ainda preservado que faz bem para a alma, enche os olhos e nos faz respirar ar puro.",,11,5 de fevereiro de 2015,praia_vermelha
4,RED,"quer ver uma praia deferente de todas e muito aprazível é esta praia vermelha, muito pá lá de gostosa, e muito pra lá de boa, pois assim vermelha, n só o mar vermelho","Capão da Canoa, RS",176,4 de fevereiro de 2015,praia_vermelha
3,Prainha,"O litoral nas proximidades da cidade de Penha é agradável, mas não é o ponto forte do lugar que converge para o Parque do Beto Carreiro.","Recife, PE",187,3 de fevereiro de 2015,praia_vermelha
4,Linda e Pobre..,"Bela praia,água limpida,ondas fortes,vegetação e pedras presentes que rendem belas fotografias...porém falta infraestrutura ao turista...possui somente um restaurante que não disponibiliza atendimento beira-mar...","Estância Velha, RS",34,2 de fevereiro de 2015,praia_vermelha
5,maravilhoso,"praia maravilhosa,com pessoas bonitas e agradáveis, divertimento pleno...eu e meus filhos nos divertimos muito nesse lugar que se parece com o paraiso calmo , refrescante e magnifico de se passar férias para relaxar e se divertir.","Guarapuava, PR",2,30 de janeiro de 2015,praia_vermelha
3,Razoavel,"A praia não é das mais bonitas de Santa Catarina, mas é agradável e limpa. A estrutura de praia deve ser melhorada.","Piracicaba, SP",107,29 de janeiro de 2015,praia_vermelha
4,praia muito diferente,"la voce encontra uma areia muito limpa e belas ondas, lugar onde vc pode se benificiar do sol adorei","Palhoça, SC",2,24 de janeiro de 2015,praia_vermelha
4,Radical,"Ao contrário da tranquilidade da Praia da Armação essa praia é indicada para os surfistas. No aspecto natureza é igualmente incrível, com o destaque para cachoeira que existe no local.","Santos, SP",422,23 de janeiro de 2015,praia_vermelha
5,Boa para surf,Esta praia possui faixa extensa de areia e o mar é um pouco agitado. Facilitando a prática de surf. O lugar passou por uma obra de reurbanização recente e ficou ainda mais interessante.,"Gramado, RS",55,21 de janeiro de 2015,praia_vermelha
5,Praia limpa,"Praia totalmente limpa,possui também uma cachoeira que pode ser desfrutada querendo caminhar um pouco sobre as pedras. Existe ainda esportes que podem ser praticados ali,como parapente,praia ótima para pesca.","Penha, SC",68,21 de janeiro de 2015,praia_vermelha
5,Santa Catarina Maravilhosa,Naõ tem como não gostar é um lugar perfeito cidade limpa organizada povo educado e clima perfeito mar sem limites poié limpo e quente,"Goiânia, GO",71,17 de janeiro de 2015,praia_vermelha
4,Linda,"Prai linda, tranquila com poucas construções ao redor. Possui trilhas e uma cachoeira bacana. Lugar maravilho para um passeio em família com o objetivo de curtir a natureza. A praia é perigosa para o banho principalmente para as crianças,  porém ideal para o surf. A pescaria também é muito boa por lá.",,4,14 de janeiro de 2015,praia_vermelha
5,Praia vermelha,"Uma das melhores praias Penha agua limpa praia sossegada paraiso boa para crianças maiores porém não tem sombra nenhuma somente um bar, se chover não sai de lá c carro passeio.","Campos do Jordão, SP",125,13 de janeiro de 2015,praia_vermelha
4,Ondas Fortes!,"Muito boa, porém não tem muita infraestrutura, para quem gosta de sossego vale a pena, mas leve seu isopor, barraca, cadeiras..","Bonito, MS",37,7 de janeiro de 2015,praia_vermelha
5,"Linda, linda, linda!","Fantástica. Paradisíaca. Vale a pena! Mar com ondas não indicado para crianças, somente acompanhadas de  adultos que saibam nadar. É uma delícia. Levar guarda sol e cadeiras, pois não tem.","Santos, SP",105,23 de dezembro de 2014,praia_vermelha
4,Tranquilidade,"Pra quem quer uma praia quase deserta, é uma boa opção! Melhor ainda é a vista imperdivel do mirante!","Teresina, PI",158,14 de dezembro de 2014,praia_vermelha
5,Lindo demais!!,"Uma pequena praia, bonita e calma. Bem situada numa área militar visinha ao morro da Urca. Dela se vê o bondinho passando ao alto. Muito agradável pois não é tão perigosa e violenta como outras da cidade.","Taquara, RS",225,19 de novembro de 2014,praia_vermelha
4,Deserta,"É uma daquelas praias desertas, sem construções ao redor. Só tem um restaurante à beira do mar, que pessoalmente não gostamos, pois a porção de peixe que pedimos estava com um gosto muito ruim. É possível fazer saltos de paraglaider.","São Paulo, SP",411,6 de novembro de 2014,praia_vermelha
3,meio deserta demais,"Existe até uma estrutura para recepcionar visitantes como uma lanchonete e a praia é bonita, principalmente as pedras. Só que no dia que visitamos esse lugar havia apenas mais dois casais e ficamos um pouco preocupados.","Ventania, PR",259,4 de novembro de 2014,praia_vermelha
5,muito linda,"natureza muito preservada e um clima super gostoso, pretendo ir de novo ano que vem. pra voce que tem uma familia que curti mar e sol é o lugar ideal",,2,30 de outubro de 2014,praia_vermelha
4,Calma e bonita,"Armação e seus Pescadores! Uma baía, portanto sem ondas, o local é bem bucólico! Vale a pena ficar hospedado por ali e curtir um sossego! Existem alguns poucos bares e restaurants a beira mar.","Curitiba, PR",89,29 de outubro de 2014,praia_vermelha
5,lindo demais,"Para quem gosta de uma praia menos movimentada essa é ideal, lugar lindo, poucas pessoas, águas limpas e areia com extensão muito grande, quem for conhecer irá se apaixonar com toda certeza.","São Paulo, SP",34,16 de outubro de 2014,praia_vermelha
5,Linda,Praia linda águas claras areia branquinha quando fomos o mar estava agitado e água bem fria. acesso sem asfalto e quando fomos estava deserta.,"Porto Ferreira, SP",40,23 de setembro de 2014,praia_vermelha
3,relaxante,"Essa praia é considerada uma ótima opção para os que preferem lugares menos movimentados. Cercada por mata nativa preservada, os amantes da natureza podem desfrutar de bons momentos no lugar","Rio Branco, AC",32,14 de setembro de 2014,praia_vermelha
4,Natureza  exuberante,"Ambiente  para  contemplar  o  mar , já  que  possui uma  vista  da  costa  com  mar  batendo  em suas  pedras. O  costão  é indicado  para  pesca  com molinete , peixes  de pedra.","Joinville, SC",31,11 de setembro de 2014,praia_vermelha
5,uma praia de conto de fada,quando fui esta chovendo muito agua muito fria todo amigos andava no calçadão compramos muitas malhas bom preço,,90,6 de setembro de 2014,praia_vermelha
5,Paraíso ecológico,Uma das praias mais lindas que já conheci. Moro a anos aqui perto e não conhecia toda a beleza dessa praia.,,19,4 de setembro de 2014,praia_vermelha
5,sol,"praia lugar para relaxar, curtir, lugar lindo independente do tempo, ou clima, sempre um bom lugar para se retornar.","Cambé, PR",16,3 de setembro de 2014,praia_vermelha
5,Praia para esportes,"A praia é uma das melhores da região para a prática de surf, bem pertinho dela também é possível fazer um passeio de para pente, recomendo essa praia!","Penha, SC",351,26 de agosto de 2014,praia_vermelha
4,Praia Isolada,"Para chegar a praia precisa andar por estrada de chão. O nome se dá pela areia ser de tom avermelhado. Fica muito perto do Beto Carrero World. A água é muito limpa, tem um costão próprio para pescaria","Joaçaba, SC",311,18 de agosto de 2014,praia_vermelha
4,Natureza,"A estrada para se chegar até a praia é de terra, mas vale a pena, pois a natureza está bem preservada. Existe um local antes de se chegar a praia que o pessoal usa como pista de parapente. Infelizmente no dia que fomos, não tinha ninguem. A praia tem ondas fortes e venta muito, não é aconselhável para crianças.","Ribeirão Preto, SP",4,14 de agosto de 2014,praia_vermelha
4,Maneira,"Boa praia, mas estilo surfista. Um bom lugar para curtir um papo no entardecer. Caminho merece atenção por ser estrada de terra.",,354,13 de agosto de 2014,praia_vermelha
5,RÚSTICA,Praia mais ao estilo surfista. Existem acessos em estradas de terra. Sugestão (acesso atrás do Beto Carrero é mais curto). Não deixe de comer um pastel no barzinho em frente ao mar.,"Brasília, DF",38,9 de agosto de 2014,praia_vermelha
4,Parapente,"O acesso não é dos melhores, pois em dia muito seco a estrada fica virada em só pó. O que já vi alguns carros atolarem no lugar, nada que atrapalhe o lugar se for com calma. No caminho tem um ponto pra salto de parapente se as condições estiverem favoráveis e vale muito a pena. A parte legal de fazer o voo é que se aterrissa na praia logo ao lado de um bar bem simpático que serve uma ótima caipira.","Blumenau, SC",14,31 de julho de 2014,praia_vermelha
4,Legal,Uma praia bonita e calma com cachoeira e tudo! Sugiro uma caminhada na beira do mar ao anoitecer com o pôr do sol ;),,45,24 de julho de 2014,praia_vermelha
4,praia nota 10!,"praia nota 10! Muito gostoso de andar, parace massagem...hehehe, por haver muitas pedrinhas, e praia nos cantos muito calma, muito bom pra ir com a familia","Navegantes, SC",91,21 de julho de 2014,praia_vermelha
5,Melhor praia da cidade,"Que local bacana, uma praia muito legal, ótima para surf e ainda possui uma cachoeira ao decorrer da praia.","Penha, SC",351,19 de julho de 2014,praia_vermelha
5,Praia muito boa,"Praia com agua limpa, sem esgosto, alta concentração salina, as vezes algumas ondas, local privilegiado, areias limpas, banhistas mais conscientes.","Penha, SC",82,26 de junho de 2014,praia_vermelha
